Source,Target,Type,Id,Label,timeset,Weight,airline,aid,s,d,codeshare,stops,equipment
6355,3382,Directed,290150,,,1,CZ,1767,ZUH,KMG,,0,738
6355,3394,Directed,290151,,,1,CZ,1767,ZUH,KWE,,0,738 73G
6355,6354,Directed,290152,,,1,CZ,1767,ZUH,MXZ,,0,E90
6355,3364,Directed,290153,,,1,CZ,1767,ZUH,PEK,,0,738
6355,3406,Directed,290154,,,1,CZ,1767,ZUH,PVG,,0,738
6355,3391,Directed,290155,,,1,CZ,1767,ZUH,SHA,,0,320 321
6355,4302,Directed,290156,,,1,CZ,1767,ZUH,SWA,,0,738
6355,4030,Directed,290157,,,1,CZ,1767,ZUH,SYX,,0,738
6355,3376,Directed,290158,,,1,CZ,1767,ZUH,WUH,,0,738
6355,3383,Directed,290159,,,1,CZ,1767,ZUH,XMN,Y,0,737
6355,6394,Directed,290160,,,1,CZ,1767,ZUH,YIW,,0,738
9846,3370,Directed,290161,,,1,CZ,1767,ZYI,CAN,,0,319
9846,3364,Directed,290162,,,1,CZ,1767,ZYI,PEK,,0,319
9846,3374,Directed,290163,,,1,CZ,1767,ZYI,SZX,,0,320
6111,4029,Directed,290164,,,1,D2,20270,CEE,DME,,0,CR2
6111,421,Directed,290165,,,1,D2,20270,CEE,HEL,,0,CR2
6111,2952,Directed,290166,,,1,D2,20270,CEE,KGD,,0,CR2
6111,2948,Directed,290167,,,1,D2,20270,CEE,LED,,0,CR2
6111,2949,Directed,290168,,,1,D2,20270,CEE,MMK,,0,CR2
6111,2988,Directed,290169,,,1,D2,20270,CEE,VKO,,0,CR2
6111,8924,Directed,290170,,,1,D2,20270,CEE,VUS,,0,CR2
4029,6111,Directed,290171,,,1,D2,20270,DME,CEE,,0,CR2
4029,6734,Directed,290172,,,1,D2,20270,DME,KVK,,0,CR2
421,6111,Directed,290173,,,1,D2,20270,HEL,CEE,,0,CR2
2952,6111,Directed,290174,,,1,D2,20270,KGD,CEE,,0,CR2
6734,4029,Directed,290175,,,1,D2,20270,KVK,DME,,0,CR2
2948,6111,Directed,290176,,,1,D2,20270,LED,CEE,,0,CR2
2948,4368,Directed,290177,,,1,D2,20270,LED,UCT,,0,CR2
2949,6111,Directed,290178,,,1,D2,20270,MMK,CEE,,0,CR2
4368,2948,Directed,290179,,,1,D2,20270,UCT,LED,,0,CR2
2988,6111,Directed,290180,,,1,D2,20270,VKO,CEE,,0,CR2
8924,6111,Directed,290181,,,1,D2,20270,VUS,CEE,,0,CR2
2188,1121,Directed,290182,,,1,D3,1966,DXB,HGA,,0,321
1121,4119,Directed,290183,,,1,D3,1966,HGA,JIB,,0,321
1121,5687,Directed,290184,,,1,D3,1966,HGA,MGQ,,0,321
4119,2188,Directed,290185,,,1,D3,1966,JIB,DXB,,0,321
4119,5687,Directed,290186,,,1,D3,1966,JIB,MGQ,,0,321
5687,4119,Directed,290187,,,1,D3,1966,MGQ,JIB,,0,321
813,910,Directed,290188,,,1,D6,2881,JNB,NLA,,0,732
910,813,Directed,290189,,,1,D6,2881,NLA,JNB,,0,732
3341,3304,Directed,290190,,,1,D7,2417,ADL,KUL,,0,330
3024,3304,Directed,290191,,,1,D7,2417,CMB,KUL,,0,330
3395,3304,Directed,290192,,,1,D7,2417,CTU,KUL,,0,330
3386,3304,Directed,290193,,,1,D7,2417,HGH,KUL,,0,330
2359,3304,Directed,290194,,,1,D7,2417,HND,KUL,,0,330
3930,3304,Directed,290195,,,1,D7,2417,ICN,KUL,,0,330
2072,3304,Directed,290196,,,1,D7,2417,JED,KUL,,0,330
3992,3304,Directed,290197,,,1,D7,2417,KIX,KUL,,0,330
3125,3304,Directed,290198,,,1,D7,2417,KTM,KUL,,0,330
3304,3341,Directed,290199,,,1,D7,2417,KUL,ADL,,0,330
3304,3024,Directed,290200,,,1,D7,2417,KUL,CMB,,0,330
3304,3395,Directed,290201,,,1,D7,2417,KUL,CTU,,0,330
3304,3386,Directed,290202,,,1,D7,2417,KUL,HGH,,0,330
3304,2359,Directed,290203,,,1,D7,2417,KUL,HND,,0,330
3304,3930,Directed,290204,,,1,D7,2417,KUL,ICN,,0,330
3304,2072,Directed,290205,,,1,D7,2417,KUL,JED,,0,330
3304,3992,Directed,290206,,,1,D7,2417,KUL,KIX,,0,330
3304,3125,Directed,290207,,,1,D7,2417,KUL,KTM,,0,330
3304,3339,Directed,290208,,,1,D7,2417,KUL,MEL,,0,330
3304,3942,Directed,290209,,,1,D7,2417,KUL,NGO,,0,330
3304,3321,Directed,290210,,,1,D7,2417,KUL,OOL,,0,330
3304,3364,Directed,290211,,,1,D7,2417,KUL,PEK,,0,330
3304,3351,Directed,290212,,,1,D7,2417,KUL,PER,,0,330
3304,2372,Directed,290213,,,1,D7,2417,KUL,PUS,,0,330
3304,3406,Directed,290214,,,1,D7,2417,KUL,PVG,,0,330
3304,3361,Directed,290215,,,1,D7,2417,KUL,SYD,,0,330
3304,2276,Directed,290216,,,1,D7,2417,KUL,TPE,,0,330
3339,3304,Directed,290217,,,1,D7,2417,MEL,KUL,,0,330
3942,3304,Directed,290218,,,1,D7,2417,NGO,KUL,,0,330
3321,3304,Directed,290219,,,1,D7,2417,OOL,KUL,,0,330
3364,3304,Directed,290220,,,1,D7,2417,PEK,KUL,,0,330
3351,3304,Directed,290221,,,1,D7,2417,PER,KUL,,0,330
2372,3304,Directed,290222,,,1,D7,2417,PUS,KUL,,0,330
3406,3304,Directed,290223,,,1,D7,2417,PVG,KUL,,0,330
3361,3304,Directed,290224,,,1,D7,2417,SYD,KUL,,0,330
2276,3304,Directed,290225,,,1,D7,2417,TPE,KUL,,0,330
5597,738,Directed,290226,,,1,DC,2585,AGH,BMA,,0,AT7
738,5597,Directed,290227,,,1,DC,2585,BMA,AGH,,0,AT7
738,709,Directed,290228,,,1,DC,2585,BMA,HAD,,0,AT7
738,707,Directed,290229,,,1,DC,2585,BMA,KLR,Y,0,S20
738,685,Directed,290230,,,1,DC,2585,BMA,RNB,,0,S20
738,721,Directed,290231,,,1,DC,2585,BMA,SDL,,0,S20
738,693,Directed,290232,,,1,DC,2585,BMA,THN,,0,S20
738,746,Directed,290233,,,1,DC,2585,BMA,VBY,,0,AT7 AR1
738,711,Directed,290234,,,1,DC,2585,BMA,VXO,,0,S20
691,746,Directed,290235,,,1,DC,2585,GSE,VBY,,0,AT7
709,738,Directed,290236,,,1,DC,2585,HAD,BMA,,0,AT7
707,738,Directed,290237,,,1,DC,2585,KLR,BMA,Y,0,S20
708,746,Directed,290238,,,1,DC,2585,MMX,VBY,,0,AT7
685,738,Directed,290239,,,1,DC,2585,RNB,BMA,,0,S20
721,738,Directed,290240,,,1,DC,2585,SDL,BMA,,0,S20
693,738,Directed,290241,,,1,DC,2585,THN,BMA,,0,S20
746,738,Directed,290242,,,1,DC,2585,VBY,BMA,,0,AT7 AR1
746,691,Directed,290243,,,1,DC,2585,VBY,GSE,,0,AT7
746,708,Directed,290244,,,1,DC,2585,VBY,MMX,,0,AT7
711,738,Directed,290245,,,1,DC,2585,VXO,BMA,,0,S20
4133,3157,Directed,290246,,,1,DD,3674,BFV,DMK,,0,ATR
3932,3157,Directed,290247,,,1,DD,3674,CEI,DMK,,0,738
4300,3157,Directed,290248,,,1,DD,3674,CJM,DMK,,0,ATR
3931,3157,Directed,290249,,,1,DD,3674,CNX,DMK,,0,738
3931,3183,Directed,290250,,,1,DD,3674,CNX,UTH,,0,738
3157,4133,Directed,290251,,,1,DD,3674,DMK,BFV,,0,ATR
3157,3932,Directed,290252,,,1,DD,3674,DMK,CEI,,0,738
3157,4300,Directed,290253,,,1,DD,3674,DMK,CJM,,0,ATR
3157,3931,Directed,290254,,,1,DD,3674,DMK,CNX,,0,738
3157,3181,Directed,290255,,,1,DD,3674,DMK,HDY,,0,738
3157,3179,Directed,290256,,,1,DD,3674,DMK,HKT,,0,738
3157,3174,Directed,290257,,,1,DD,3674,DMK,KBV,,0,738
3157,3936,Directed,290258,,,1,DD,3674,DMK,KOP,,0,738
3157,3186,Directed,290259,,,1,DD,3674,DMK,LOE,,0,ATR
3157,6186,Directed,290260,,,1,DD,3674,DMK,MAQ,,0,ATR
3157,4131,Directed,290261,,,1,DD,3674,DMK,NNT,,0,ATR
3157,3933,Directed,290262,,,1,DD,3674,DMK,NST,,0,738
3157,3170,Directed,290263,,,1,DD,3674,DMK,PHS,,0,738
3157,3164,Directed,290264,,,1,DD,3674,DMK,PRH,,0,ATR
3157,3239,Directed,290265,,,1,DD,3674,DMK,RGN,,0,738
3157,4132,Directed,290266,,,1,DD,3674,DMK,ROI,,0,738
3157,3184,Directed,290267,,,1,DD,3674,DMK,SNO,,0,738
3157,3182,Directed,290268,,,1,DD,3674,DMK,TST,,0,738
3157,3937,Directed,290269,,,1,DD,3674,DMK,UBP,,0,738
3157,3180,Directed,290270,,,1,DD,3674,DMK,UNN,,0,ATR
3157,4000,Directed,290271,,,1,DD,3674,DMK,URT,,0,738
3157,3183,Directed,290272,,,1,DD,3674,DMK,UTH,,0,738
3181,3157,Directed,290273,,,1,DD,3674,HDY,DMK,,0,738
3179,3157,Directed,290274,,,1,DD,3674,HKT,DMK,,0,738
3174,3157,Directed,290275,,,1,DD,3674,KBV,DMK,,0,738
3936,3157,Directed,290276,,,1,DD,3674,KOP,DMK,,0,738
3186,3157,Directed,290277,,,1,DD,3674,LOE,DMK,,0,ATR
6186,3157,Directed,290278,,,1,DD,3674,MAQ,DMK,,0,ATR
4131,3157,Directed,290279,,,1,DD,3674,NNT,DMK,,0,ATR
3933,3157,Directed,290280,,,1,DD,3674,NST,DMK,,0,738
3170,3157,Directed,290281,,,1,DD,3674,PHS,DMK,,0,738
3164,3157,Directed,290282,,,1,DD,3674,PRH,DMK,,0,ATR
3239,3157,Directed,290283,,,1,DD,3674,RGN,DMK,,0,738
4132,3157,Directed,290284,,,1,DD,3674,ROI,DMK,,0,738
3184,3157,Directed,290285,,,1,DD,3674,SNO,DMK,,0,738
3182,3157,Directed,290286,,,1,DD,3674,TST,DMK,,0,738
3937,3157,Directed,290287,,,1,DD,3674,UBP,DMK,,0,738
3180,3157,Directed,290288,,,1,DD,3674,UNN,DMK,,0,ATR
4000,3157,Directed,290289,,,1,DD,3674,URT,DMK,,0,738
3183,3931,Directed,290290,,,1,DD,3674,UTH,CNX,,0,738
3183,3157,Directed,290291,,,1,DD,3674,UTH,DMK,,0,738
1055,469,Directed,290292,,,1,DE,1868,ACE,BHX,Y,0,757
1055,345,Directed,290293,,,1,DE,1868,ACE,DUS,,0,757 32S
1055,340,Directed,290294,,,1,DE,1868,ACE,FRA,,0,757
1055,1051,Directed,290295,,,1,DE,1868,ACE,FUE,,0,757
1055,534,Directed,290296,,,1,DE,1868,ACE,GLA,Y,0,757
1055,352,Directed,290297,,,1,DE,1868,ACE,HAJ,,0,32S
1055,342,Directed,290298,,,1,DE,1868,ACE,HAM,,0,32S
1055,348,Directed,290299,,,1,DE,1868,ACE,LEJ,,0,32S
1055,502,Directed,290300,,,1,DE,1868,ACE,LGW,Y,0,757
1055,478,Directed,290301,,,1,DE,1868,ACE,MAN,Y,0,330 320
1055,346,Directed,290302,,,1,DE,1868,ACE,MUC,,0,32S
1055,371,Directed,290303,,,1,DE,1868,ACE,PAD,,0,32S
1055,350,Directed,290304,,,1,DE,1868,ACE,STR,,0,32S
1055,337,Directed,290305,,,1,DE,1868,ACE,SXF,,0,32S
1064,345,Directed,290306,,,1,DE,1868,AGA,DUS,,0,32S
1064,340,Directed,290307,,,1,DE,1868,AGA,FRA,,0,32S
1064,348,Directed,290308,,,1,DE,1868,AGA,LEJ,,0,32S
1064,346,Directed,290309,,,1,DE,1868,AGA,MUC,,0,32S
2874,340,Directed,290310,,,1,DE,1868,ANU,FRA,,0,767
1688,344,Directed,290311,,,1,DE,1868,AYT,CGN,,0,757
1688,345,Directed,290312,,,1,DE,1868,AYT,DUS,,0,757
1688,340,Directed,290313,,,1,DE,1868,AYT,FRA,,0,757
1688,352,Directed,290314,,,1,DE,1868,AYT,HAJ,,0,32S 321
1688,342,Directed,290315,,,1,DE,1868,AYT,HAM,,0,757
1688,348,Directed,290316,,,1,DE,1868,AYT,LEJ,,0,757
1688,346,Directed,290317,,,1,DE,1868,AYT,MUC,,0,757
1688,371,Directed,290318,,,1,DE,1868,AYT,PAD,,0,32S 321
1688,350,Directed,290319,,,1,DE,1868,AYT,STR,,0,757
1688,337,Directed,290320,,,1,DE,1868,AYT,SXF,,0,757
2875,340,Directed,290321,,,1,DE,1868,BGI,FRA,,0,767
2875,478,Directed,290322,,,1,DE,1868,BGI,MAN,Y,0,330
469,1055,Directed,290323,,,1,DE,1868,BHX,ACE,Y,0,757
1460,340,Directed,290324,,,1,DE,1868,CFU,FRA,,0,738
1460,342,Directed,290325,,,1,DE,1868,CFU,HAM,,0,32S
344,1688,Directed,290326,,,1,DE,1868,CGN,AYT,,0,757
344,3998,Directed,290327,,,1,DE,1868,CGN,PMI,,0,757
1474,345,Directed,290328,,,1,DE,1868,CHQ,DUS,,0,32S
1852,340,Directed,290329,,,1,DE,1868,CUN,FRA,,0,767
1852,502,Directed,290330,,,1,DE,1868,CUN,LGW,Y,0,330
1852,478,Directed,290331,,,1,DE,1868,CUN,MAN,Y,0,330
293,345,Directed,290332,,,1,DE,1868,DJE,DUS,,0,757
293,340,Directed,290333,,,1,DE,1868,DJE,FRA,,0,757
293,348,Directed,290334,,,1,DE,1868,DJE,LEJ,,0,32S
293,346,Directed,290335,,,1,DE,1868,DJE,MUC,,0,757
1715,345,Directed,290336,,,1,DE,1868,DLM,DUS,,0,757
1715,340,Directed,290337,,,1,DE,1868,DLM,FRA,,0,757
1715,352,Directed,290338,,,1,DE,1868,DLM,HAJ,,0,321
1715,342,Directed,290339,,,1,DE,1868,DLM,HAM,,0,32S
1715,346,Directed,290340,,,1,DE,1868,DLM,MUC,,0,757
1715,350,Directed,290341,,,1,DE,1868,DLM,STR,,0,32S
1715,337,Directed,290342,,,1,DE,1868,DLM,SXF,,0,32S
345,1055,Directed,290343,,,1,DE,1868,DUS,ACE,,0,757 32S
345,1064,Directed,290344,,,1,DE,1868,DUS,AGA,,0,32S
345,1688,Directed,290345,,,1,DE,1868,DUS,AYT,,0,757
345,1460,Directed,290346,,,1,DE,1868,DUS,CFU,,0,32S
345,1474,Directed,290347,,,1,DE,1868,DUS,CHQ,,0,32S
345,293,Directed,290348,,,1,DE,1868,DUS,DJE,,0,757
345,1715,Directed,290349,,,1,DE,1868,DUS,DLM,,0,757
345,4091,Directed,290350,,,1,DE,1868,DUS,FNC,,0,32S
345,1051,Directed,290351,,,1,DE,1868,DUS,FUE,,0,757
345,1452,Directed,290352,,,1,DE,1868,DUS,HER,,0,738 757
345,1130,Directed,290353,,,1,DE,1868,DUS,HRG,,0,757
345,1225,Directed,290354,,,1,DE,1868,DUS,IBZ,,0,32S 757
345,1458,Directed,290355,,,1,DE,1868,DUS,KGS,,0,738 32S
345,1197,Directed,290356,,,1,DE,1868,DUS,LCA,,0,757
345,1054,Directed,290357,,,1,DE,1868,DUS,LPA,,0,757
345,3998,Directed,290358,,,1,DE,1868,DUS,PMI,,0,757
345,1472,Directed,290359,,,1,DE,1868,DUS,RHO,,0,32S
345,1056,Directed,290360,,,1,DE,1868,DUS,TFS,,0,757
345,1226,Directed,290361,,,1,DE,1868,DUS,XRY,,0,32S 757
4091,345,Directed,290362,,,1,DE,1868,FNC,DUS,,0,32S
4091,340,Directed,290363,,,1,DE,1868,FNC,FRA,,0,757
4091,342,Directed,290364,,,1,DE,1868,FNC,HAM,,0,32S
4091,348,Directed,290365,,,1,DE,1868,FNC,LEJ,,0,321
4091,346,Directed,290366,,,1,DE,1868,FNC,MUC,,0,32S
4091,350,Directed,290367,,,1,DE,1868,FNC,STR,,0,32S
340,1055,Directed,290368,,,1,DE,1868,FRA,ACE,,0,757
340,1064,Directed,290369,,,1,DE,1868,FRA,AGA,,0,32S
340,1688,Directed,290370,,,1,DE,1868,FRA,AYT,,0,757
340,1460,Directed,290371,,,1,DE,1868,FRA,CFU,,0,738
340,1474,Directed,290372,,,1,DE,1868,FRA,CHQ,,0,757
340,1852,Directed,290373,,,1,DE,1868,FRA,CUN,,0,767
340,1200,Directed,290374,,,1,DE,1868,FRA,DBV,,0,32S
340,293,Directed,290375,,,1,DE,1868,FRA,DJE,,0,757
340,1715,Directed,290376,,,1,DE,1868,FRA,DLM,,0,757
340,4091,Directed,290377,,,1,DE,1868,FRA,FNC,,0,757
340,1051,Directed,290378,,,1,DE,1868,FRA,FUE,,0,757
340,1909,Directed,290379,,,1,DE,1868,FRA,HAV,,0,767
340,1452,Directed,290380,,,1,DE,1868,FRA,HER,,0,738 757
340,1910,Directed,290381,,,1,DE,1868,FRA,HOG,,0,767
340,1130,Directed,290382,,,1,DE,1868,FRA,HRG,,0,757
340,1225,Directed,290383,,,1,DE,1868,FRA,IBZ,,0,757 32S
340,1458,Directed,290384,,,1,DE,1868,FRA,KGS,,0,738 32S
340,3877,Directed,290385,,,1,DE,1868,FRA,LAS,,0,767
340,1054,Directed,290386,,,1,DE,1868,FRA,LPA,,0,757
340,1145,Directed,290387,,,1,DE,1868,FRA,MBA,,0,767
340,1780,Directed,290388,,,1,DE,1868,FRA,MBJ,,0,767
340,3156,Directed,290389,,,1,DE,1868,FRA,MLE,,0,767
340,893,Directed,290390,,,1,DE,1868,FRA,MRU,,0,767
340,4059,Directed,290391,,,1,DE,1868,FRA,NBO,,0,767
340,3998,Directed,290392,,,1,DE,1868,FRA,PMI,,0,757
340,1761,Directed,290393,,,1,DE,1868,FRA,POP,,0,767
340,1760,Directed,290394,,,1,DE,1868,FRA,PUJ,,0,767
340,2610,Directed,290395,,,1,DE,1868,FRA,REC,,0,767
340,1472,Directed,290396,,,1,DE,1868,FRA,RHO,,0,32S 738
340,1762,Directed,290397,,,1,DE,1868,FRA,SDQ,,0,767
340,3577,Directed,290398,,,1,DE,1868,FRA,SEA,,0,767
340,994,Directed,290399,,,1,DE,1868,FRA,SEZ,,0,767
340,2890,Directed,290400,,,1,DE,1868,FRA,SJU,,0,767
340,1053,Directed,290401,,,1,DE,1868,FRA,SPC,,0,738
340,1206,Directed,290402,,,1,DE,1868,FRA,SPU,,0,32S
340,2621,Directed,290403,,,1,DE,1868,FRA,SSA,,0,767
340,2901,Directed,290404,,,1,DE,1868,FRA,TAB,,0,767
340,1056,Directed,290405,,,1,DE,1868,FRA,TFS,,0,757 738
340,1923,Directed,290406,,,1,DE,1868,FRA,VRA,,0,767
340,1226,Directed,290407,,,1,DE,1868,FRA,XRY,,0,767 738 757
340,73,Directed,290408,,,1,DE,1868,FRA,YHZ,,0,767
340,156,Directed,290409,,,1,DE,1868,FRA,YVR,,0,767
1051,345,Directed,290410,,,1,DE,1868,FUE,DUS,,0,757
1051,340,Directed,290411,,,1,DE,1868,FUE,FRA,,0,757
1051,352,Directed,290412,,,1,DE,1868,FUE,HAJ,,0,32S
1051,342,Directed,290413,,,1,DE,1868,FUE,HAM,,0,757 32S
1051,348,Directed,290414,,,1,DE,1868,FUE,LEJ,,0,321
1051,478,Directed,290415,,,1,DE,1868,FUE,MAN,,0,757
1051,346,Directed,290416,,,1,DE,1868,FUE,MUC,,0,757 32S
1051,371,Directed,290417,,,1,DE,1868,FUE,PAD,,0,32S
1051,350,Directed,290418,,,1,DE,1868,FUE,STR,,0,32S
1051,337,Directed,290419,,,1,DE,1868,FUE,SXF,,0,321
534,1055,Directed,290420,,,1,DE,1868,GLA,ACE,Y,0,757
534,1852,Directed,290421,,,1,DE,1868,GLA,CUN,Y,0,330
534,3878,Directed,290422,,,1,DE,1868,GLA,MCO,Y,0,330
352,1055,Directed,290423,,,1,DE,1868,HAJ,ACE,,0,32S
352,1688,Directed,290424,,,1,DE,1868,HAJ,AYT,,0,32S 321
352,1715,Directed,290425,,,1,DE,1868,HAJ,DLM,,0,321
352,1051,Directed,290426,,,1,DE,1868,HAJ,FUE,,0,32S
352,1452,Directed,290427,,,1,DE,1868,HAJ,HER,,0,32S
352,1458,Directed,290428,,,1,DE,1868,HAJ,KGS,,0,32S
352,1197,Directed,290429,,,1,DE,1868,HAJ,LCA,,0,32S
352,3998,Directed,290430,,,1,DE,1868,HAJ,PMI,,0,321 32S
352,1472,Directed,290431,,,1,DE,1868,HAJ,RHO,,0,32S
342,1055,Directed,290432,,,1,DE,1868,HAM,ACE,,0,32S
342,1688,Directed,290433,,,1,DE,1868,HAM,AYT,,0,757
342,1460,Directed,290434,,,1,DE,1868,HAM,CFU,,0,32S
342,1715,Directed,290435,,,1,DE,1868,HAM,DLM,,0,32S
342,4091,Directed,290436,,,1,DE,1868,HAM,FNC,,0,32S
342,1051,Directed,290437,,,1,DE,1868,HAM,FUE,,0,757 32S
